"id","name","side","avg_bat_speed","swing_tilt","attack_angle","attack_direction","ideal_attack_angle_rate","avg_intercept_y_vs_plate","avg_intercept_y_vs_batter","avg_batter_y_position","avg_batter_x_position","competitive_swings"
573262,"Yastrzemski, Mike","L","71.157046792",30.4794676382585,11.001513997682551,-2.870393568089931,0.6674500587544065,1.3254200557826394,30.405068010725373,29.07964795494274,24.68980420198699,851
593871,"Polanco, Jorge","R","71.156208596",30.510048269521956,9.433651958086374,-10.511157367672293,0.564039408866995,6.600529259718883,32.14553095534699,25.545001695628113,27.876982043146057,812
571970,"Muncy, Max","L","71.14725068",34.68326037571174,17.848576939159713,-4.721791979219477,0.4914965986394557,10.67266994295863,37.63380067831325,26.961130735354615,28.23478866465176,588
457705,"McCutchen, Andrew","R","71.141759235",34.485516239759036,14.550843200169282,-0.8162681472973686,0.532058492688414,-4.876533920324966,24.924263081744904,29.800797002069885,28.97488028979457,889
656775,"Mullins, Cedric","L","71.117985693",29.181988241623486,11.305631400870745,-6.032817661460892,0.6270207852193997,-3.1163239861214445,28.649351543240353,31.765675529361793,24.14733813014906,866
691026,"Winn, Masyn","R","71.101336577",29.102425464346645,5.548808915654224,-3.860938333094908,0.4365881032547699,0.4383700072707899,34.01385814064366,33.575488133372865,23.06399959442487,891
596115,"Story, Trevor","R","71.088040828",29.415338980478094,10.540713413227648,-4.526314112332286,0.46160409556313986,9.659274010969257,35.36004415548898,25.700770144519733,29.91258310146557,1172
641487,"Crawford, J.P.","L","71.054431516",36.04094541936691,4.741457686241115,1.6593525157054878,0.36744186046511623,1.7050133627376889,36.623651516796535,34.91863815405885,27.64670359826784,1075
663757,"Grisham, Trent","L","71.027885112",30.8897880296837,16.649153175431884,1.8012200867984385,0.5785536159600998,-9.220234882207729,24.08744932290709,33.30768420511482,31.006463421303597,802
678882,"Rafaela, Ceddanne","R","71.017957464",32.62884593330979,11.569677342764406,-1.493574516664138,0.5715579710144927,3.0291038515527005,33.519671772252174,30.490567920699473,26.782601397792263,1104
608324,"Bregman, Alex","R","71.001324846",28.08988046368347,13.51770025883036,-5.093916980447763,0.6582633053221288,3.1446407823101628,31.805366229482146,28.66072544717199,24.777290238904833,714
664034,"France, Ty","R","70.990008291",34.780094250307755,10.618655550102499,5.359134292712986,0.4709302325581396,-0.9155913180622248,27.448248475102442,28.363839793164665,26.48014926549107,860
596019,"Lindor, Francisco","R","70.957487339",33.83563853883949,11.111948204624507,-1.5739184594792492,0.5110169491525424,2.2441164782742375,29.320619703574096,27.07650322529987,26.006470452698036,1180
608070,"Ramírez, José","R","70.947914345",29.808919545544104,8.86530403238942,-9.413254329328785,0.607011070110701,2.3617015599338487,32.581571339558046,30.219869779624194,22.6883619714645,1084
